settlement_id,reference_id,amount,date,status
STL37775381,RZP8012696455,12865.63,2026-07-03,settled
STL87267850,RZP8872207630,29516.02,2026-07-13,settled
STL80392240,RZP7682327733,3992.87,2026-07-06,settled
STL39394291,RZP9173043235,58292.70,2026-07-04,settled
STL53929586,RZP9061615990,65019.40,2026-07-13,settled
STL35708194,RZP6122110529,9406.83,2026-07-09,settled
STL34060788,RZP2231317910,37915.09,2026-07-12,settled
STL86483924,RZP5667181604,66181.52,2026-07-04,settled
STL32566390,RZP9033841191,56062.46,2026-07-04,settled
STL75050252,RZP9503145548,38386.25,2026-07-12,settled
STL99324622,RZP8735667403,67828.20,2026-07-10,settled
STL61484043,RZP9505085936,18657.95,2026-07-09,settled
STL53866598,RZP2642768997,23206.36,2026-07-01,settled
STL36480587,RZP9078724755,6778.93,2026-07-09,pending
STL86697457,RZP8672393427,11526.92,2026-07-06,settled
STL39709238,RZP1213249628,64109.69,2026-07-13,settled
STL39962391,RZP8083175325,13478.10,2026-07-09,settled
STL29945631,RZP6543527275,6399.14,2026-07-13,settled
STL23327047,RZP6857205431,61527.48,2026-07-02,reversed
STL72464258,RZP8102515984,52111.26,2026-07-01,settled
STL42002808,RZP8628603366,18204.20,2026-07-02,settled
STL67163632,RZP5598615444,67060.87,2026-07-01,settled
STL88103795,RZP2736408179,62939.13,2026-07-12,settled
STL70254091,RZP4090596936,72734.35,2026-07-10,settled
STL39013196,RZP5610775014,44089.37,2026-07-07,settled
STL69401199,RZP5816198518,10433.76,2026-07-08,settled
STL61894582,RZP6875597607,66766.75,2026-07-12,settled
STL79244185,RZP8048810275,65621.71,2026-07-09,settled
STL50259503,RZP8163317351,53360.77,2026-07-09,settled
STL82548572,RZP6162257572,37023.65,2026-07-05,settled
STL82675403,RZP4345515321,9430.95,2026-07-02,settled
STL54468633,RZP2525930586,55943.64,2026-07-05,settled
STL10344303,RZP8964640525,25820.71,2026-07-13,settled
STL76166580,RZP7461440081,71227.10,2026-07-05,reversed
STL40272606,RZP8489005480,15630.00,2026-07-14,settled
STL68743530,RZP2617999521,12587.42,2026-07-14,settled
STL83509785,RZP3829998009,663.67,2026-07-06,settled
STL14963880,RZP3713284816,60956.58,2026-07-02,settled
STL88831486,RZP6964188417,28140.36,2026-07-12,settled
