settlement_id,reference_id,amount,date,status
STL80382636,RZP1743544749,48636.68,2026-07-06,settled
STL60429707,RZP6132930145,21018.28,2026-07-08,settled
STL10382976,RZP7898870382,25112.81,2026-07-10,settled
STL21690630,RZP4867868354,55636.76,2026-07-06,settled
STL33981636,RZP2235685421,68696.79,2026-07-04,settled
STL50052026,RZP5434893876,63907.49,2026-07-11,settled
STL44646722,RZP2344416323,68071.31,2026-07-07,settled
STL32476811,RZP8411166424,12839.01,2026-07-15,settled
STL14324065,RZP2027542660,71048.32,2026-07-15,settled
STL44312682,RZP6440994318,18896.24,2026-07-10,settled
STL37713778,RZP6135234321,59840.18,2026-07-03,settled
STL81013793,RZP4005584426,45774.53,2026-07-08,settled
STL26830935,RZP8085383372,60252.60,2026-07-01,settled
STL90272636,RZP1544298011,55503.63,2026-07-03,settled
STL55767845,RZP3116407405,32147.82,2026-07-05,reversed
STL44148750,RZP6478827438,74376.28,2026-07-15,settled
STL74011905,RZP6586769957,59027.56,2026-07-11,settled
STL43603504,RZP2522700941,15717.61,2026-07-10,settled
STL66716680,RZP7398153048,74320.26,2026-07-12,settled
STL37764231,RZP7074927728,62473.65,2026-07-14,reversed
STL52656323,RZP9575954260,5579.16,2026-07-13,settled
STL87644268,RZP1915601129,60643.79,2026-07-04,settled
STL13344821,RZP9586145457,46873.52,2026-07-09,settled
STL54680260,RZP6409309225,59131.98,2026-07-05,settled
STL54981816,RZP8496187161,58621.69,2026-07-15,settled
STL16985910,RZP3659104032,45406.51,2026-07-03,settled
STL69435424,RZP4588357175,17174.41,2026-07-09,settled
STL64381527,RZP2837159438,69195.88,2026-07-07,reversed
STL38255204,RZP5184206917,48862.28,2026-07-12,settled
STL10427861,RZP2325171182,23332.41,2026-07-11,settled
STL38093607,RZP7602451765,67097.08,2026-07-05,settled
STL17894620,RZP8681515648,45445.41,2026-07-05,reversed
STL54855279,RZP4130071384,39938.62,2026-07-06,settled
STL40162842,RZP4194512531,19470.90,2026-07-02,settled
STL14907943,RZP8850942515,57065.49,2026-07-14,settled
STL61161757,RZP7806940667,68564.50,2026-07-06,settled
STL99131349,RZP2754947472,62086.78,2026-07-12,settled
STL95042177,RZP9914957040,53305.21,2026-07-08,settled
STL53636733,RZP4486348882,14690.56,2026-07-03,settled
STL39921391,RZP5665420620,32553.58,2026-07-03,settled
STL84117684,RZP2357637807,53839.89,2026-07-11,settled
STL93534935,RZP6410064108,56558.91,2026-07-03,settled
STL31019102,RZP8667911212,64783.71,2026-07-01,pending
STL42381851,RZP1010635464,13086.67,2026-07-07,settled
STL48493281,RZP8472468956,26976.51,2026-07-06,settled
STL54150362,RZP1930586293,38711.01,2026-07-13,settled
STL78705825,RZP1878539329,70858.89,2026-07-14,settled
STL87724479,RZP4210244097,55667.56,2026-07-10,pending
STL45162329,RZP3673600609,38780.81,2026-07-04,settled
STL82853725,RZP3649062074,24548.66,2026-07-08,settled
STL82564738,RZP2877189752,61577.44,2026-07-05,settled
STL80854013,RZP9299536010,34658.92,2026-07-04,settled
STL82703063,RZP9818602600,23734.37,2026-07-11,settled
STL29852444,RZP3874092402,71211.06,2026-07-08,settled
STL17768503,RZP7496431779,73001.03,2026-07-13,reversed
STL81935257,RZP9189460328,21498.68,2026-07-15,settled
STL93941809,RZP2938615450,12261.63,2026-07-14,settled
STL52172711,RZP6306226855,71805.26,2026-07-13,settled
STL73232487,RZP1299106581,46650.04,2026-07-10,settled
STL33469036,RZP4061262644,29753.41,2026-07-13,settled
STL90276966,RZP3097380863,51485.84,2026-07-15,settled
STL78525712,RZP3081874944,63029.52,2026-07-14,pending
STL77353558,RZP9801724134,30239.75,2026-07-02,settled
STL38080740,RZP3532764887,4405.43,2026-07-13,settled
STL11790106,RZP9569349968,70134.76,2026-07-02,settled
STL32134712,RZP5346332565,32987.91,2026-07-01,settled
STL13977921,RZP4435293304,61108.92,2026-07-08,settled
STL88400641,RZP2978664640,9908.51,2026-07-14,settled
STL33412214,RZP6238087936,4576.64,2026-07-08,settled
STL38834736,RZP7117532733,48116.50,2026-07-10,settled
STL64178854,RZP1561049427,33070.15,2026-07-01,settled
STL53019531,RZP9818657699,15140.59,2026-07-01,settled
STL52264076,RZP4074047727,71273.73,2026-07-05,settled
STL68925077,RZP6591927761,18714.64,2026-07-01,settled
STL62369002,RZP3603287382,61991.62,2026-07-08,settled
STL15855532,RZP9670604014,40641.97,2026-07-12,settled
STL51411163,RZP9710854788,5342.64,2026-07-11,settled
STL79212733,RZP2637841049,43267.85,2026-07-03,settled
STL79356763,RZP1997574315,24116.12,2026-07-13,reversed
STL43147390,RZP4979221076,29438.05,2026-07-13,settled
STL70836922,RZP4021843499,42908.76,2026-07-13,settled
STL88832012,RZP6706848039,44032.71,2026-07-07,pending
STL67906873,RZP1020424814,34576.70,2026-07-03,settled
STL17172677,RZP6956450116,61214.12,2026-07-09,settled
STL64935591,RZP2986153488,72342.24,2026-07-02,settled
STL81852062,RZP5232221741,47328.65,2026-07-03,settled
STL30959395,RZP6345855988,65364.81,2026-07-11,settled
STL87832867,RZP7215878818,28772.39,2026-07-11,settled
STL77858602,RZP4929506809,45098.81,2026-07-04,settled
STL56092249,RZP2853054572,13722.62,2026-07-03,settled
STL55878510,RZP1721247993,20618.06,2026-07-09,settled
STL89919974,RZP7746718261,41200.74,2026-07-08,settled
STL79807787,RZP1306928678,8666.81,2026-07-07,reversed
STL48052370,RZP7066420649,31828.87,2026-07-13,settled
STL22300434,RZP3256220903,13968.57,2026-07-06,settled
STL91950973,RZP2660370935,57754.46,2026-07-06,settled
STL85593030,RZP8257099732,60871.37,2026-07-11,settled
STL29194725,RZP4074614159,73992.83,2026-07-08,settled
STL14762303,RZP3875021986,9289.25,2026-07-13,settled
STL41381348,RZP8882946902,19493.15,2026-07-08,settled
STL95209024,RZP7429520068,25823.86,2026-07-10,settled
STL46998849,RZP2065211017,18306.82,2026-07-02,settled
STL71816412,RZP3216407074,36640.66,2026-07-01,reversed
STL83484523,RZP4260648355,53684.91,2026-07-14,settled
STL71970556,RZP8427455259,26485.47,2026-07-14,pending
STL73426293,RZP5494406115,36850.00,2026-07-06,settled
STL83783226,RZP9849955434,71140.72,2026-07-05,settled
STL93847569,RZP5554968820,21821.57,2026-07-15,settled
STL90765489,RZP8810045347,29824.42,2026-07-09,settled
STL77729965,RZP1772830870,24337.20,2026-07-11,reversed
STL41979362,RZP4435646890,3191.76,2026-07-09,settled
STL67352360,RZP2250341003,35269.99,2026-07-12,reversed
STL38642478,RZP4890412548,64008.02,2026-07-06,settled
STL29019782,RZP3167771879,30118.08,2026-07-15,settled
STL32256490,RZP6387355115,46244.93,2026-07-02,settled
STL28103144,RZP5812181865,754.04,2026-07-08,settled
STL35471716,RZP6417557049,34615.66,2026-07-02,settled
STL76968371,RZP4918891148,69039.75,2026-07-11,settled
STL73953698,RZP5038399395,66422.60,2026-07-01,pending
STL62219825,RZP8015368733,71334.66,2026-07-10,settled
STL65154850,RZP5674898592,72664.98,2026-07-05,settled
STL15731851,RZP2337391600,9190.68,2026-07-04,settled
STL69382186,RZP8284110649,30889.85,2026-07-12,settled
STL51811014,RZP1244739664,723.92,2026-07-02,settled
STL95063041,RZP7513391837,71455.34,2026-07-08,settled
STL34030103,RZP7214040600,13888.12,2026-07-04,settled
STL15368666,RZP7175889652,2372.18,2026-07-04,settled
STL14698329,RZP3469954227,49121.72,2026-07-02,settled
STL80637092,RZP2611886647,20466.15,2026-07-08,settled
STL46213736,RZP4422276547,50825.73,2026-07-02,settled
STL21690100,RZP2253858705,2750.42,2026-07-12,settled
STL31942808,RZP7219704541,73529.56,2026-07-04,settled
STL41959845,RZP1309392257,24037.69,2026-07-01,settled
STL33846181,RZP6462019740,17485.99,2026-07-04,settled
STL41142796,RZP8793331971,19407.95,2026-07-15,settled
STL91916911,RZP2282349955,2642.98,2026-07-07,settled
STL20428461,RZP5063833122,8189.05,2026-07-03,settled
STL91752425,RZP2469971319,63646.42,2026-07-02,settled
STL77001735,RZP9672949418,3529.88,2026-07-14,settled
STL18614212,RZP8624986652,66973.84,2026-07-12,settled
STL59560179,RZP9642151115,5712.09,2026-07-04,pending
STL90583307,RZP6151235258,73484.29,2026-07-07,settled
STL85547364,RZP5525941066,66763.38,2026-07-07,settled
STL32434872,RZP1420754851,11719.07,2026-07-12,settled
STL18837471,RZP2517685295,62061.84,2026-07-10,pending
STL22249014,RZP5457980404,73069.58,2026-07-04,settled
STL69202385,RZP4300165020,21722.35,2026-07-07,settled
STL24097501,RZP1870313974,5154.91,2026-07-12,settled
STL74562374,RZP7430678811,5801.13,2026-07-07,settled
STL35211204,RZP6353404027,23158.89,2026-07-09,settled
STL92710432,RZP6347350904,39754.29,2026-07-02,settled
STL19346063,RZP7429182403,32903.80,2026-07-09,pending
STL38205659,RZP3034682122,27073.36,2026-07-11,settled
STL37845315,RZP3098363243,39158.13,2026-07-10,settled
STL85242413,RZP6094104313,3156.95,2026-07-02,settled
STL24989704,RZP4835558762,54399.33,2026-07-05,settled
STL53739427,RZP5979983114,47532.56,2026-07-08,settled
STL38052131,RZP1494619638,5505.36,2026-07-04,settled
STL12898211,RZP5598830669,60568.99,2026-07-11,settled
STL20170377,RZP4918982865,44376.31,2026-07-13,settled
STL44200838,RZP2963909911,49399.43,2026-07-14,settled
STL28767086,RZP6228024824,1696.02,2026-07-02,settled
STL85558883,RZP9938033307,621.47,2026-07-06,settled
STL87474143,RZP1233723743,70402.07,2026-07-14,settled
STL77801498,RZP5384675848,36030.03,2026-07-06,settled
STL16298344,RZP9056009899,68623.75,2026-07-02,settled
STL11514776,RZP4607653050,6531.73,2026-07-09,settled
STL41669182,RZP5177050937,31189.71,2026-07-13,settled
STL46844357,RZP6005204720,30172.87,2026-07-04,reversed
STL33680981,RZP9340658665,16077.94,2026-07-02,settled
STL28377263,RZP1072234854,19089.42,2026-07-02,settled
STL29769001,RZP2741496727,8616.25,2026-07-15,settled
STL90526287,RZP4529646473,44539.26,2026-07-13,settled
STL85201148,RZP6479773898,55090.92,2026-07-06,settled
STL23173769,RZP4567364603,62829.76,2026-07-05,settled
STL16156092,RZP7187394280,1582.36,2026-07-01,settled
STL66346728,RZP8418332121,8244.20,2026-07-09,settled
STL47049686,RZP9426483040,54279.32,2026-07-04,settled
STL11812580,RZP3644985252,61760.60,2026-07-03,settled
STL75576020,RZP1277119486,45096.23,2026-07-07,settled
STL50686425,RZP3551510419,32424.20,2026-07-11,settled
STL15498297,RZP8437778147,52724.62,2026-07-09,settled
STL48296152,RZP4338371257,45718.21,2026-07-09,settled
STL89929270,RZP7790472988,64044.01,2026-07-09,settled
STL10099429,RZP3447551368,56413.52,2026-07-15,settled
STL19329092,RZP8856103919,38807.51,2026-07-13,settled
STL24120399,RZP3780917348,46263.31,2026-07-02,settled
STL33810086,RZP3629181869,57511.29,2026-07-08,reversed
STL10953522,RZP7252536293,26294.34,2026-07-09,settled
STL87053087,RZP6003597173,1248.83,2026-07-14,settled
STL74675282,RZP6440103570,16714.44,2026-07-02,settled
STL72166349,RZP6155954855,56012.65,2026-07-04,settled
STL75534435,RZP9011590452,33362.35,2026-07-01,settled
STL26047917,RZP5208093481,17137.87,2026-07-02,settled
STL81289948,RZP5428329541,4315.34,2026-07-04,settled
STL49873573,RZP1003250109,36228.46,2026-07-12,settled
STL13264511,RZP6154801996,53450.92,2026-07-12,settled
STL22041265,RZP4276048415,11415.03,2026-07-05,settled
STL99348239,RZP9005491450,69459.45,2026-07-05,settled
STL78134500,RZP8734138145,37912.52,2026-07-14,settled
STL93685006,RZP7158692694,9547.49,2026-07-15,settled
STL60493774,RZP4241487104,35036.77,2026-07-03,settled
STL49675355,RZP3561336146,40833.04,2026-07-10,settled
STL47998956,RZP9643324502,70295.82,2026-07-10,settled
STL97661932,RZP1116862184,13111.10,2026-07-03,settled
STL14239326,RZP1759836333,44910.78,2026-07-03,settled
STL92027070,RZP4187793118,65108.94,2026-07-01,settled
STL89162785,RZP8222146219,72993.40,2026-07-02,settled
STL49885015,RZP7753835342,34925.52,2026-07-06,settled
STL77324492,RZP1777621721,24313.00,2026-07-10,reversed
STL84779321,RZP3662723121,59217.71,2026-07-14,reversed
STL93337124,RZP4082767215,67930.03,2026-07-05,settled
STL50083515,RZP9340373811,56994.38,2026-07-15,settled
STL98183350,RZP2841933314,14317.50,2026-07-12,settled
STL23723967,RZP5377090913,29023.15,2026-07-13,settled
STL87771343,RZP4268853963,24292.37,2026-07-09,settled
STL58780839,RZP4469526570,24292.18,2026-07-07,reversed
STL47962449,RZP7917653996,44673.12,2026-07-11,settled
STL63560561,RZP3596643165,12035.55,2026-07-10,settled
STL56535845,RZP4605398881,1611.30,2026-07-11,settled
STL45536631,RZP3354429011,54344.73,2026-07-08,settled
STL10905058,RZP7401595460,21376.47,2026-07-11,settled
STL79786869,RZP4784697812,51211.80,2026-07-10,settled
STL80987015,RZP6333987875,26163.91,2026-07-15,settled
STL41274900,RZP1948794425,17383.23,2026-07-03,settled
STL65145871,RZP8572412973,60791.66,2026-07-04,settled
STL51041336,RZP1310709059,1102.46,2026-07-03,settled
STL13658737,RZP6009164714,68446.19,2026-07-12,settled
STL28461026,RZP6012217942,48272.45,2026-07-08,settled
STL43430025,RZP7778601658,22070.19,2026-07-01,settled
STL15935720,RZP8124957039,59054.42,2026-07-11,settled
STL48313444,RZP5606987018,54285.18,2026-07-15,settled
STL31595191,RZP3212797529,47024.71,2026-07-04,settled
STL22626589,RZP5910134260,65477.75,2026-07-10,settled
STL92995874,RZP9033650757,43923.35,2026-07-04,settled
STL47939713,RZP3710175344,55522.95,2026-07-06,settled
STL27907118,RZP6946150979,66721.63,2026-07-15,settled
STL30219457,RZP2390025224,62117.67,2026-07-08,settled
STL29090568,RZP5932638765,35670.74,2026-07-03,settled
STL77688256,RZP4474387813,42646.48,2026-07-04,settled
STL13177338,RZP5247950502,70456.37,2026-07-06,settled
STL54722165,RZP2738898904,64239.89,2026-07-14,settled
STL40872577,RZP8387395021,22491.83,2026-07-04,settled
STL47952692,RZP5222789396,38102.23,2026-07-06,settled
STL64804543,RZP9836953698,29898.50,2026-07-03,settled
STL19043865,RZP6709363516,9118.90,2026-07-13,settled
STL65114228,RZP9408622097,7959.18,2026-07-12,settled
STL31560856,RZP7158961956,42850.92,2026-07-04,settled
STL88868378,RZP7933393901,5462.70,2026-07-07,settled
STL45709719,RZP9842513105,40367.46,2026-07-06,settled
STL56772567,RZP9148659844,52750.25,2026-07-12,settled
STL56337270,RZP8737086325,43564.20,2026-07-11,reversed
STL11731095,RZP2557023069,40314.31,2026-07-06,settled
STL13775907,RZP2084953480,3253.55,2026-07-07,settled
STL98114951,RZP5865037572,39262.33,2026-07-05,settled
STL61361533,RZP4702361794,36406.78,2026-07-05,settled
STL17370190,RZP1852216617,55228.11,2026-07-05,reversed
STL69025740,RZP3212827710,57628.95,2026-07-09,settled
STL77960499,RZP7807265533,12672.98,2026-07-14,settled
STL17619975,RZP4535517571,33128.82,2026-07-07,settled
STL61124122,RZP5836956044,47011.65,2026-07-10,settled
STL58765052,RZP9322195386,25615.12,2026-07-02,settled
STL85673378,RZP2152427087,71912.05,2026-07-14,settled
STL57614001,RZP5875573514,70813.11,2026-07-11,settled
STL57446607,RZP4968634780,16926.86,2026-07-11,settled
STL48927769,RZP4385278540,45859.71,2026-07-13,settled
STL55532170,RZP3534797627,12578.87,2026-07-04,settled
STL41068035,RZP7365253126,51036.61,2026-07-14,settled
STL23025215,RZP2657372415,74435.31,2026-07-15,settled
STL22235926,RZP4540209001,9722.99,2026-07-06,settled
STL46701083,RZP2905785043,74749.12,2026-07-15,settled
STL22180671,RZP2623073583,23551.85,2026-07-13,settled
STL36975369,RZP1576988387,68926.22,2026-07-05,settled
STL14252997,RZP2716761627,23951.55,2026-07-03,settled
STL79232417,RZP8417343987,2824.83,2026-07-15,settled
STL43737597,RZP5971993465,7005.07,2026-07-05,settled
STL98665444,RZP9154629439,44167.88,2026-07-07,settled
STL62626360,RZP7809302226,41587.46,2026-07-11,settled
STL53103256,RZP5551157472,8051.91,2026-07-10,settled
STL50141162,RZP1664147296,25373.42,2026-07-01,reversed
STL76747936,RZP6068432187,52120.65,2026-07-05,settled
STL56958365,RZP3501295952,43748.22,2026-07-02,settled
STL70053217,RZP3735772736,73115.32,2026-07-13,settled
STL33994817,RZP4389544054,12611.06,2026-07-10,settled
STL46984248,RZP9933794462,24889.37,2026-07-03,settled
STL55040118,RZP3378228331,35739.74,2026-07-13,pending
STL87987233,RZP7960009321,73362.96,2026-07-10,settled
STL58337355,RZP8168642999,30830.71,2026-07-15,settled
STL16291715,RZP1494860345,30933.68,2026-07-03,settled
STL32241265,RZP5110328057,46340.19,2026-07-05,settled
STL25278591,RZP7276754061,62647.44,2026-07-12,settled
STL21452561,RZP3710551345,67186.10,2026-07-12,settled
STL13603067,RZP7320109832,72901.30,2026-07-01,settled
STL48081198,RZP6573795120,4862.63,2026-07-04,settled
STL60323581,RZP7575555265,61247.02,2026-07-03,settled
STL16238060,RZP7931557777,28652.18,2026-07-09,settled
STL92342144,RZP7757303280,19213.69,2026-07-14,settled
STL17876259,RZP3452433662,10855.42,2026-07-02,settled
STL24542052,RZP6145412553,3600.03,2026-07-08,settled
STL40321041,RZP4117371198,31350.98,2026-07-15,settled
STL95950073,RZP9758720392,10610.26,2026-07-06,settled
STL94319636,RZP4923313679,60507.38,2026-07-12,settled
STL30675631,RZP8779253024,43190.36,2026-07-10,settled
STL86154920,RZP2361592121,34999.71,2026-07-15,settled
STL85702197,RZP8371395703,70760.13,2026-07-03,settled
STL11855250,RZP9931281990,16189.66,2026-07-06,reversed
STL97317048,RZP5787807022,32296.43,2026-07-07,settled
STL91791075,RZP9890483439,28697.93,2026-07-15,settled
STL52061481,RZP3703061163,62209.41,2026-07-09,settled
STL88448228,RZP3246383333,53244.49,2026-07-06,settled
STL82126198,RZP7786576739,14942.76,2026-07-07,settled
STL14085761,RZP5869822957,40704.50,2026-07-11,settled
STL73944763,RZP8424263786,6800.38,2026-07-06,settled
STL91516838,RZP1351357927,70248.65,2026-07-10,reversed
STL23250194,RZP1585826025,11920.23,2026-07-06,settled
STL60009613,RZP8950438883,55516.37,2026-07-13,settled
STL95750463,RZP9222781192,37522.83,2026-07-03,settled
STL68733654,RZP2963516682,33260.98,2026-07-03,settled
STL66207876,RZP3150125407,52179.24,2026-07-09,settled
STL59239174,RZP9292890076,33904.71,2026-07-05,settled
STL61796300,RZP1263462281,7276.97,2026-07-13,settled
STL66720239,RZP1039784817,51797.10,2026-07-04,settled
STL48275146,RZP9405538673,38361.04,2026-07-10,settled
STL95859944,RZP3758157501,54268.67,2026-07-15,settled
STL48805186,RZP6094740140,20065.21,2026-07-04,settled
STL97861897,RZP2334857594,12806.94,2026-07-05,settled
STL12726216,RZP2040577490,23925.67,2026-07-02,settled
STL44022778,RZP8939514355,25630.04,2026-07-14,settled
STL75737954,RZP2799442044,74654.78,2026-07-03,settled
STL22593662,RZP4579148559,52214.80,2026-07-11,settled
STL81804384,RZP2041050713,6193.02,2026-07-12,settled
STL46540389,RZP9651117554,17013.12,2026-07-01,pending
STL46231838,RZP5239018130,40704.15,2026-07-13,settled
STL73929313,RZP1562335520,74259.61,2026-07-05,settled
STL36031180,RZP3564059351,37804.62,2026-07-14,settled
STL65465244,RZP3018588219,37634.93,2026-07-10,settled
STL18071430,RZP2537453839,70333.76,2026-07-06,settled
STL60079048,RZP1307454076,69704.35,2026-07-02,settled
STL59622137,RZP8420746472,42156.78,2026-07-10,settled
STL25747531,RZP4085550927,17291.48,2026-07-04,settled
STL98292617,RZP3191076987,50900.42,2026-07-01,settled
STL92545028,RZP9919491730,64886.63,2026-07-14,settled
STL99065797,RZP1997987680,50085.96,2026-07-09,settled
STL61382212,RZP6089718275,72919.38,2026-07-12,settled
STL25768533,RZP7775064459,27581.58,2026-07-04,settled
STL80781672,RZP3193334906,49143.75,2026-07-03,settled
STL16406156,RZP4512737505,46172.56,2026-07-10,settled
STL49022732,RZP1786473008,18044.34,2026-07-08,settled
STL92458705,RZP3429889433,35699.64,2026-07-11,settled
STL22176784,RZP6549568531,5496.29,2026-07-09,settled
STL49184435,RZP6210098965,58960.40,2026-07-11,settled
STL89079311,RZP7477030144,43208.81,2026-07-08,settled
STL59306700,RZP2180541915,50423.67,2026-07-03,settled
STL14882905,RZP3780286305,40213.87,2026-07-15,settled
STL78828926,RZP8007062428,60210.77,2026-07-05,settled
STL71327096,RZP5479295123,7625.17,2026-07-13,settled
STL87977597,RZP9324607021,33656.87,2026-07-03,settled
STL70677670,RZP4568048100,33200.65,2026-07-10,settled
STL77202694,RZP3379759825,42650.47,2026-07-13,settled
STL13602480,RZP4305424143,37450.49,2026-07-09,settled
STL92792487,RZP6993361530,14405.00,2026-07-09,settled
STL61878809,RZP3744413353,31683.73,2026-07-03,settled
STL37049394,RZP1875271482,66973.10,2026-07-10,settled
STL78731672,RZP1813516620,8084.78,2026-07-06,settled
STL65271159,RZP3073520498,59401.94,2026-07-05,settled
STL44795887,RZP6055565057,72758.01,2026-07-04,settled
STL79838637,RZP5763044982,3375.10,2026-07-15,settled
STL15403119,RZP5850274628,30651.23,2026-07-04,settled
STL54076117,RZP7934318263,33417.36,2026-07-03,settled
STL35839651,RZP2509908694,46764.29,2026-07-10,settled
STL47345507,RZP3308308977,49184.54,2026-07-07,settled
STL39911482,RZP7332114292,7980.60,2026-07-09,settled
STL77441910,RZP7549294676,53545.75,2026-07-13,settled
STL51192131,RZP9370396749,69505.35,2026-07-13,settled
STL37157548,RZP7220104073,57999.82,2026-07-10,settled
STL30203601,RZP7673156346,21770.04,2026-07-05,settled
STL49337849,RZP8145775389,25077.00,2026-07-01,settled
STL63061762,RZP8928818221,24210.26,2026-07-03,settled
STL48974523,RZP1488494024,42110.52,2026-07-07,settled
STL35099666,RZP2106707030,66830.56,2026-07-04,settled
STL94686715,RZP7634421476,26755.06,2026-07-14,settled
STL49589196,RZP4465911704,26392.70,2026-07-13,settled
STL81743550,RZP1713134896,50937.11,2026-07-13,settled
STL10456602,RZP5814938396,33023.59,2026-07-14,settled
STL43965407,RZP4332466908,3087.74,2026-07-05,settled
STL23041927,RZP6511597712,35035.85,2026-07-15,settled
STL13264785,RZP9349684969,33735.62,2026-07-01,settled
STL74869586,RZP9154089628,45497.64,2026-07-10,settled
STL99526525,RZP5164025380,72430.66,2026-07-07,settled
STL49553600,RZP9209236972,27383.96,2026-07-14,settled
STL81918425,RZP2872567668,37522.90,2026-07-14,settled
STL91694373,RZP1034964663,69725.52,2026-07-04,settled
STL66118658,RZP4859118034,18494.19,2026-07-10,settled
STL26448712,RZP9033264153,3146.14,2026-07-15,settled
STL34110047,RZP3054478687,12078.84,2026-07-10,settled
STL12618393,RZP7692512538,26939.13,2026-07-15,reversed
STL39556895,RZP2685293759,65764.47,2026-07-07,settled
STL22322480,RZP3769632282,59829.88,2026-07-03,settled
STL39221815,RZP6975864932,70154.39,2026-07-02,settled
STL23728102,RZP5597615992,66968.66,2026-07-09,settled
STL98426942,RZP1255472288,17300.41,2026-07-03,settled
STL21702406,RZP7869319581,24925.40,2026-07-01,settled
STL80052989,RZP3788510094,54433.18,2026-07-11,settled
STL93651082,RZP2190791644,3142.38,2026-07-02,settled
STL85733722,RZP2848243619,61040.47,2026-07-14,reversed
STL91155501,RZP1015559537,14461.45,2026-07-03,settled
STL66633651,RZP1098449191,63476.25,2026-07-08,settled
STL57203522,RZP6484700348,13905.34,2026-07-15,settled
STL78939653,RZP5200931613,15553.34,2026-07-06,settled
STL92520732,RZP5356913144,47445.54,2026-07-03,settled
STL10020880,RZP8374221133,23162.13,2026-07-03,settled
STL90585692,RZP9826720682,28864.21,2026-07-04,settled
STL89364140,RZP4050301939,25924.93,2026-07-11,settled
STL32470865,RZP2539812111,23386.40,2026-07-03,settled
STL29964497,RZP4444735009,21148.12,2026-07-03,pending
STL47820419,RZP3583741632,62563.32,2026-07-02,settled
STL93007146,RZP8522001533,45584.78,2026-07-07,settled
STL94212323,RZP6683232779,17894.83,2026-07-01,settled
STL91904241,RZP7527395319,53197.58,2026-07-13,reversed
STL36230999,RZP3531415001,67240.16,2026-07-14,settled
STL95641864,RZP1931279701,39795.23,2026-07-13,settled
STL21646940,RZP3268284251,27587.06,2026-07-08,settled
STL75032817,RZP7613099773,55134.69,2026-07-09,settled
STL29413370,RZP9670121816,50654.46,2026-07-13,settled
STL52964686,RZP7586050093,22647.43,2026-07-06,settled
STL56896070,RZP5979458346,40959.47,2026-07-07,settled
STL69463339,RZP7729990402,63774.77,2026-07-05,settled
STL69051928,RZP7762559206,13222.47,2026-07-04,settled
STL64430607,RZP1695910823,63306.22,2026-07-05,settled
STL65772279,RZP4011455939,26652.84,2026-07-04,settled
STL26545586,RZP8873824880,45013.12,2026-07-13,settled
STL90367027,RZP9501421204,69221.56,2026-07-07,pending
STL15154929,RZP6552100516,34503.33,2026-07-10,settled
STL84328437,RZP3221386568,47801.22,2026-07-03,settled
STL39983101,RZP3068246554,42614.67,2026-07-11,settled
STL10615159,RZP8716573730,71225.28,2026-07-02,settled
STL22710963,RZP4251678268,72736.77,2026-07-06,settled
STL34060788,RZP2231317910,37915.09,2026-07-12,settled
STL82178215,RZP7610597842,33406.21,2026-07-14,settled
STL48038234,RZP9701514315,23146.44,2026-07-15,settled
STL59758598,RZP7784653913,4043.59,2026-07-02,pending
STL73335385,RZP3122203347,50798.79,2026-07-14,reversed
STL51858482,RZP8478670588,46142.95,2026-07-12,settled
STL35202544,RZP6742175194,51082.91,2026-07-06,settled
STL24259244,RZP1794952702,70141.48,2026-07-09,settled
STL22547073,RZP4666231033,33852.34,2026-07-15,settled
STL66295376,RZP5491201252,26626.56,2026-07-05,settled
STL38331665,RZP3222248909,41445.87,2026-07-04,settled
STL10504157,RZP3573045696,35437.44,2026-07-14,settled
STL59920132,RZP2663484924,57522.54,2026-07-08,settled
STL68892083,RZP2007995863,29716.89,2026-07-12,settled
STL28873602,RZP6420798360,9646.09,2026-07-03,settled
STL29302769,RZP5339143600,49126.35,2026-07-07,settled
STL48202471,RZP3702147040,21802.82,2026-07-10,settled
STL51318077,RZP1246509878,9999.16,2026-07-07,settled
STL20465800,RZP7061958052,26512.33,2026-07-12,settled
STL42547019,RZP7012312997,42709.68,2026-07-05,settled
STL83348960,RZP5401389605,25976.71,2026-07-12,settled
STL90993232,RZP5652532422,16972.80,2026-07-10,settled
STL46953831,RZP3547821397,73232.47,2026-07-05,settled
STL22544371,RZP6056981480,4362.36,2026-07-03,settled
STL31109111,RZP8682626741,5572.08,2026-07-04,settled
STL15175486,RZP6175414421,22743.58,2026-07-02,settled
STL50218573,RZP3489007575,11035.72,2026-07-13,settled
STL63660910,RZP4492695244,52379.98,2026-07-12,settled
STL48245133,RZP8583360065,19269.44,2026-07-03,settled
STL73099520,RZP4410577723,62146.41,2026-07-06,pending
STL16095899,RZP2924140211,27146.54,2026-07-05,settled
STL81237397,RZP4469477420,24594.15,2026-07-07,reversed
STL57850111,RZP2724622525,53326.36,2026-07-03,settled
STL78205897,RZP8560203497,31767.19,2026-07-08,settled
STL92245668,RZP2182552966,40660.87,2026-07-02,settled
STL81025480,RZP3933050644,8018.00,2026-07-06,settled
STL44148146,RZP5579162787,54161.86,2026-07-03,settled
STL54473936,RZP8741697313,66901.12,2026-07-10,settled
STL34924955,RZP4002968632,68344.33,2026-07-02,settled
STL36487434,RZP9678391344,32012.43,2026-07-14,settled
STL23834065,RZP4729103818,7402.70,2026-07-09,settled
STL65675221,RZP3338371142,42198.24,2026-07-02,settled
STL45718590,RZP9129654609,51027.73,2026-07-13,settled
STL98260066,RZP2927727901,39327.37,2026-07-01,settled
