txn_id,reference_id,amount,date,narration
BTXN9654034196,RZP1973604824,33831.95,2026-07-07,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1973604824
BTXN2079264778,RZP9024171796,5857.70,2026-07-18,UPI-RAZORPAY SETTLEMENT ORDER 171796
BTXN1005236240,RZP3207242242,13025.04,2026-07-13,RTGS-RZP3207242242-RAZORPAY SOFTWARE PVT LTD
BTXN3438069864,RZP8124848677,29024.30,2026-07-10,RTGS-RZP8124848677-RAZORPAY SOFTWARE PVT LTD
BTXN7118988756,RZP6973915016,11441.24,2026-07-14,RTGS-RZP6973915016-RAZORPAY SOFTWARE PVT LTD
BTXN4092870576,RZP1604381788,35642.57,2026-07-03,NEFT CR-RZP1604381788-RAZORPAY
BTXN8835273249,RZP1585320,73631.66,2026-07-08,UPI-RAZORPAY SETTLEMENT ORDER 320794
BTXN1174972955,rzp7197278901,15072.68,2026-07-15,NEFT CR RAZORPAY SOFTWARE-278901
BTXN2357554878,RZP3483131,37860.59,2026-07-19,UPI-RAZORPAY SETTLEMENT ORDER 131209
BTXN8676128752,RZP9212338132,31835.53,2026-07-13,NEFT CR-RZP9212338132-RAZORPAY
BTXN7936488208,RZP9034796944,28446.15,2026-07-04,IMPS/RZP9034796944/RAZORPAY SETTLEMENT
BTXN4661785483,RZP5535691593,47992.12,2026-07-01,IMPS/RZP5535691593/RAZORPAY SETTLEMENT
BTXN3232950452,RZP6887163882,13216.89,2026-07-15,IMPS/RZP6887163882/RAZORPAY SETTLEMENT
BTXN1267429212,RZP1918920620,31407.66,2026-07-06,RTGS-RZP1918920620-RAZORPAY SOFTWARE PVT LTD
BTXN3394039673,RZP1939915527,60406.18,2026-07-12,RTGS-RZP1939915527-RAZORPAY SOFTWARE PVT LTD
BTXN3816872014,RZP5741311316,68759.46,2026-07-11,IMPS/RZP5741311316/RAZORPAY SETTLEMENT
BTXN5473480533,RZP2876873321,42790.57,2026-07-02,RTGS-RZP2876873321-RAZORPAY SOFTWARE PVT LTD
BTXN1612183378,RZP7482463235,66402.66,2026-07-11,RTGS-RZP7482463235-RAZORPAY SOFTWARE PVT LTD
BTXN2833906002,RZP4597184348,47722.19,2026-07-09,IMPS/RZP4597184348/RAZORPAY SETTLEMENT
BTXN3216007663,RZP1740835294,47680.92,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1740835294
BTXN8679701975,RZP9922180172,62852.01,2026-07-11,RTGS-RZP9922180172-RAZORPAY SOFTWARE PVT LTD
BTXN5034076408,RZP4994825020,37937.49,2026-07-02,RTGS-RZP4994825020-RAZORPAY SOFTWARE PVT LTD
BTXN7823427148,RZP5487388603,34614.06,2026-07-13,NEFT CR-RZP5487388603-RAZORPAY
BTXN7176498363,RZP6635724009,20228.58,2026-07-14,RTGS-RZP6635724009-RAZORPAY SOFTWARE PVT LTD
BTXN9246913870,RZP2671461179,15071.83,2026-07-09,RTGS-RZP2671461179-RAZORPAY SOFTWARE PVT LTD
BTXN5675847285,RZP5206415161,10577.64,2026-07-03,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5206415161
BTXN6126668956,RZP2880993200,67337.43,2026-07-15,IMPS/RZP2880993200/RAZORPAY SETTLEMENT
BTXN6848102525,RZP2707649836,5625.19,2026-07-09,SWIGGY ORDER PAYMENT
BTXN4736152218,RZP4382391143,72756.69,2026-07-15,IMPS/RZP4382391143/RAZORPAY SETTLEMENT
BTXN4412789131,RZP4397349956,18396.87,2026-07-08,RTGS-RZP4397349956-RAZORPAY SOFTWARE PVT LTD
BTXN1322427034,RZP1289405849,72764.13,2026-07-11,NEFT CR-RZP1289405849-RAZORPAY
BTXN7336229400,RZP3483321097,44593.92,2026-07-05,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3483321097
BTXN5437408165,RZP1166098686,15936.88,2026-07-14,NEFT CR-RZP1166098686-RAZORPAY
BTXN8278386581,RZP8157563135,1154.43,2026-07-06,AMAZON RETAIL PAYMENT
BTXN5980378246,RZP6256237941,5562.84,2026-07-06,ZOMATO ONLINE ORDER
BTXN2113957672,RZP1768225924,64582.31,2026-07-08,NEFT CR-RZP1768225924-RAZORPAY
BTXN2933692925,rzp1726472332,29879.47,2026-07-06,NEFT CR RAZORPAY SOFTWARE-472332
BTXN9572619176,RZP6516661865,66712.95,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6516661865
BTXN2168274876,RZP6328113458,61310.36,2026-07-11,IMPS/RZP6328113458/RAZORPAY SETTLEMENT
BTXN1327361044,RZP9408947410,61051.14,2026-07-09,NEFT CR-RZP9408947410-RAZORPAY
BTXN8832070666,RZP9017739343,44992.55,2026-07-13,NEFT CR-RZP9017739343-RAZORPAY
BTXN4645326145,RZP5076766763,52719.01,2026-07-08,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5076766763
BTXN6477805489,RZP1925528738,6260.27,2026-07-09,NETFLIX SUBSCRIPTION
BTXN3542275995,RZP5762166969,63864.50,2026-07-05,IMPS/RZP5762166969/RAZORPAY SETTLEMENT
BTXN2867314129,RZP3345691473,51395.83,2026-07-10,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3345691473
BTXN4532858338,RZP2308423044,69434.50,2026-07-08,IMPS/RZP2308423044/RAZORPAY SETTLEMENT
BTXN1920266305,RZP6702549932,12256.32,2026-07-16,NEFT CR-RZP6702549932-RAZORPAY
BTXN5312459977,RZP3992203182,4310.64,2026-07-15,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3992203182
BTXN5295224675,RZP4965615534,38549.14,2026-07-13,RTGS-RZP4965615534-RAZORPAY SOFTWARE PVT LTD
BTXN6926328391,RZP3439970171,27101.59,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3439970171
BTXN4760976605,RZP1668151109,19376.57,2026-07-06,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1668151109
BTXN8597967737,RZP6208403262,67788.44,2026-07-13,NEFT CR-RZP6208403262-RAZORPAY
BTXN7536365904,RZP3621304823,18539.34,2026-07-06,NETFLIX SUBSCRIPTION
BTXN1051457286,RZP9457591461,63433.19,2026-07-03,RTGS-RZP9457591461-RAZORPAY SOFTWARE PVT LTD
BTXN2942167303,RZP1495076257,35157.11,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1495076257
BTXN9248748373,RZP4224262568,33214.96,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4224262568
BTXN9817847029,RZP4471642620,39443.38,2026-07-01,RTGS-RZP4471642620-RAZORPAY SOFTWARE PVT LTD
BTXN5955828790,RZP1692900833,55106.75,2026-07-09,IMPS/RZP1692900833/RAZORPAY SETTLEMENT
BTXN7305096451,RZP3272981491,44699.71,2026-07-09,RTGS-RZP3272981491-RAZORPAY SOFTWARE PVT LTD
BTXN4667363718,RZP7618355464,59011.82,2026-07-16,IMPS/RZP/354564/PAYOUT
BTXN6250363569,RZP5617540127,64727.91,2026-07-13,RTGS-RZP5617540127-RAZORPAY SOFTWARE PVT LTD
BTXN4729100207,RZP9136343175,43831.83,2026-07-08,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9136343175
BTXN8629295171,RZP5763568393,71303.82,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5763568393
BTXN9554080418,RZP8476283500,14061.68,2026-07-14,SALARY CREDIT XYZ CORP
BTXN9454207717,RZP5819946657,26843.06,2026-07-11,RTGS-RZP5819946657-RAZORPAY SOFTWARE PVT LTD
BTXN4601060755,RZP9675693783,9256.74,2026-07-10,NEFT CR-RZP9675693783-RAZORPAY
BTXN3652137746,RZP8025431800,44910.17,2026-07-11,NEFT CR-RZP8025431800-RAZORPAY
BTXN2936764769,RZP9192607518,9776.10,2026-07-11,SALARY CREDIT XYZ CORP
BTXN4502414628,RZP6688737441,52583.28,2026-07-11,IMPS/RZP6688737441/RAZORPAY SETTLEMENT
BTXN3934250362,RZP4387264700,54223.75,2026-07-06,IMPS/RZP4387264700/RAZORPAY SETTLEMENT
BTXN4769194888,RZ4P071483203,2646.49,2026-07-09,UPI-RAZORPAY SETTLEMENT ORDER 483203
BTXN1980386833,RZP9441106275,38860.00,2026-07-15,IMPS/RZP9441106275/RAZORPAY SETTLEMENT
BTXN6222687104,RZP1723271214,55207.86,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP1723271214
BTXN7157811853,RZP6301142665,37233.61,2026-07-03,RTGS-RZP6301142665-RAZORPAY SOFTWARE PVT LTD
BTXN8645367105,RZP2160598266,12546.08,2026-07-10,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2160598266
BTXN4478452088,RZP5642462942,21824.02,2026-07-09,NEFT CR-RZP5642462942-RAZORPAY
BTXN6926717770,RZP7995844776,50402.80,2026-07-10,IMPS/RZP7995844776/RAZORPAY SETTLEMENT
BTXN2755008946,RZP9729982247,12184.56,2026-07-09,IMPS/RZP9729982247/RAZORPAY SETTLEMENT
BTXN6183206363,RZP5325893810,55318.67,2026-07-16,IMPS/RZP5325893810/RAZORPAY SETTLEMENT
BTXN9344648619,RZP5752750352,1184.54,2026-07-14,RTGS-RZP5752750352-RAZORPAY SOFTWARE PVT LTD
BTXN2166115416,RZP3223152638,10172.14,2026-07-09,AMAZON RETAIL PAYMENT
BTXN3508932019,RZP8732686400,10907.10,2026-07-07,RTGS-RZP8732686400-RAZORPAY SOFTWARE PVT LTD
BTXN4887816258,RZP4410033885,26450.88,2026-07-15,RTGS-RZP4410033885-RAZORPAY SOFTWARE PVT LTD
BTXN4753688223,RZP6798421597,24609.22,2026-07-03,RTGS-RZP6798421597-RAZORPAY SOFTWARE PVT LTD
BTXN1898568002,RZP5883953964,46541.97,2026-07-13,NEFT CR-RZP5883953964-RAZORPAY
BTXN2981470996,RZP1211722336,22192.86,2026-07-07,IMPS/RZP1211722336/RAZORPAY SETTLEMENT
BTXN9744984402,RZP8772041834,12254.85,2026-07-02,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8772041834
BTXN9368508491,RZP6977205339,62699.92,2026-07-02,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6977205339
BTXN6922713963,RZP5667181604,66181.52,2026-07-04,RTGS-RZP5667181604-RAZORPAY SOFTWARE PVT LTD
BTXN1059679254,RZP3419187196,17930.01,2026-07-11,ELECTRICITY BILL AUTOPAY
BTXN1445150188,RZP2124566911,21427.32,2026-07-04,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2124566911
BTXN9475960430,RZP6423516654,30071.37,2026-07-02,IMPS/RZP6423516654/RAZORPAY SETTLEMENT
BTXN9948166475,rzp8816311148,2387.00,2026-07-19,IMPS/RZP/311148/PAYOUT
BTXN2287756575,RZP8478301973,52174.71,2026-07-05,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8478301973
BTXN3574056958,RZP3312165922,2752.52,2026-07-12,IRCTC TICKET BOOKING
BTXN1238841913,RZP2055505208,60107.48,2026-07-02,IMPS/RZP2055505208/RAZORPAY SETTLEMENT
BTXN7080024308,RZP8428017178,56272.54,2026-07-11,NEFT CR-RZP8428017178-RAZORPAY
BTXN1147617239,RZP1961163542,7373.89,2026-07-10,IMPS/RZP1961163542/RAZORPAY SETTLEMENT
BTXN3202764162,RZP2716422919,9576.21,2026-07-06,IMPS/RZP2716422919/RAZORPAY SETTLEMENT
BTXN8192642678,RZP5049072489,73972.39,2026-07-04,RTGS-RZP5049072489-RAZORPAY SOFTWARE PVT LTD
BTXN6806497624,RZP6335565073,24209.26,2026-07-14,IMPS/RZP6335565073/RAZORPAY SETTLEMENT
BTXN5966620201,RZP2177603399,26156.54,2026-07-16,NEFT CR-RZP2177603399-RAZORPAY
BTXN4503177707,RZP4124917052,72155.60,2026-07-12,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4124917052
BTXN9354145009,RZP8812538243,28897.16,2026-07-04,RTGS-RZP8812538243-RAZORPAY SOFTWARE PVT LTD
BTXN8945578726,RZP9473385132,13329.91,2026-07-06,IRCTC TICKET BOOKING
BTXN1097083224,RZP6461468295,55772.13,2026-07-08,RTGS-RZP6461468295-RAZORPAY SOFTWARE PVT LTD
BTXN7180242731,RZP4485474748,11330.56,2026-07-05,NEFT CR-RZP4485474748-RAZORPAY
BTXN6698349136,RZP9929329605,69108.90,2026-07-13,NEFT CR-RZP9929329605-RAZORPAY
BTXN3467704659,RZP4317315247,32838.38,2026-07-07,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4317315247
BTXN4305243118,RZP7968536176,26180.19,2026-07-10,RTGS-RZP7968536176-RAZORPAY SOFTWARE PVT LTD
BTXN2406802118,RZP3802615906,64916.06,2026-07-05,NEFT CR-RZP3802615906-RAZORPAY
BTXN4657104313,RZP9878167585,6128.67,2026-07-02,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9878167585
BTXN4584144878,RZP6176403894,52089.88,2026-07-03,NEFT CR-RZP6176403894-RAZORPAY
BTXN7506619703,RZP9758393482,28891.75,2026-07-06,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9758393482
BTXN8702988224,RZP4707665198,6090.39,2026-07-08,IMPS/RZP4707665198/RAZORPAY SETTLEMENT
BTXN8488196081,RZP1515182601,60417.74,2026-07-05,IMPS/RZP1515182601/RAZORPAY SETTLEMENT
BTXN8871197203,RZP9715972310,48936.45,2026-07-11,IMPS/RZP9715972310/RAZORPAY SETTLEMENT
BTXN7170439921,rzp1212395658,63582.69,2026-07-06,NEFT CR RAZORPAY SOFTWARE-395658
BTXN9883514712,RZP4916613219,60481.20,2026-07-15,RTGS-RZP4916613219-RAZORPAY SOFTWARE PVT LTD
BTXN7568377041,RZP8833624009,15267.32,2026-07-10,RTGS-RZP8833624009-RAZORPAY SOFTWARE PVT LTD
BTXN9424128944,RZP5340871252,68509.57,2026-07-08,NEFT CR-RZP5340871252-RAZORPAY
BTXN1985130103,RZP5817727629,65328.53,2026-07-11,NEFT CR-RZP5817727629-RAZORPAY
BTXN7092745048,RZP7956156986,45019.01,2026-07-07,RTGS-RZP7956156986-RAZORPAY SOFTWARE PVT LTD
BTXN3599323158,RZP8527926157,55037.63,2026-07-04,RTGS-RZP8527926157-RAZORPAY SOFTWARE PVT LTD
BTXN1794339400,RZP5488918077,40107.09,2026-07-14,IMPS/RZP5488918077/RAZORPAY SETTLEMENT
BTXN9229682947,RZP5125063457,28045.03,2026-07-04,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5125063457
BTXN4115960020,RZP2201746280,61880.66,2026-07-08,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2201746280
BTXN5644496644,rzp5161308534,51848.41,2026-07-14,IMPS/RZP/308534/PAYOUT
BTXN2661614934,RZP4643521573,24500.81,2026-07-09,NEFT CR-RZP4643521573-RAZORPAY
BTXN3607480835,RZP5937876622,25390.48,2026-07-15,RTGS-RZP5937876622-RAZORPAY SOFTWARE PVT LTD
BTXN5805756498,RZP5632271702,16147.79,2026-07-10,IMPS/RZP5632271702/RAZORPAY SETTLEMENT
BTXN1100965649,RZP8652399740,17131.56,2026-07-14,SALARY CREDIT XYZ CORP
BTXN7525805561,RZP1794764136,37080.35,2026-07-01,IMPS/RZP1794764136/RAZORPAY SETTLEMENT
BTXN5600888364,RZP7941720898,68471.77,2026-07-04,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7941720898
BTXN4990096341,RZP3703359413,3814.76,2026-07-01,RTGS-RZP3703359413-RAZORPAY SOFTWARE PVT LTD
BTXN3812321527,RZP6791496701,63469.85,2026-07-04,IMPS/RZP6791496701/RAZORPAY SETTLEMENT
BTXN5146905025,RZP3504270670,17118.53,2026-07-09,RTGS-RZP3504270670-RAZORPAY SOFTWARE PVT LTD
BTXN1821168870,RZP5190342284,69332.06,2026-07-06,NEFT CR-RZP5190342284-RAZORPAY
BTXN8949725716,RZP1965827580,49214.58,2026-07-04,NEFT CR-RZP1965827580-RAZORPAY
BTXN8463473291,RZP9954402334,55668.12,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9954402334
BTXN8104030173,RZP9036291986,63026.05,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9036291986
BTXN8359619163,RZP7533932947,47192.76,2026-07-05,RTGS-RZP7533932947-RAZORPAY SOFTWARE PVT LTD
BTXN2939118223,RZP8357059814,30224.93,2026-07-11,IMPS/RZP8357059814/RAZORPAY SETTLEMENT
BTXN5285100605,RZP6901798608,34998.21,2026-07-11,NEFT CR-RZP6901798608-RAZORPAY
BTXN5293554265,RZP3469569280,19936.79,2026-07-05,NEFT CR-RZP3469569280-RAZORPAY
BTXN2179015897,RZP1966794324,5142.60,2026-07-01,ZOMATO ONLINE ORDER
BTXN1998361776,RZP2326582038,58671.47,2026-07-15,IMPS/RZP2326582038/RAZORPAY SETTLEMENT
BTXN9618271425,RZP7038046278,61384.14,2026-07-06,RTGS-RZP7038046278-RAZORPAY SOFTWARE PVT LTD
BTXN1221612995,RZP9996919595,14976.78,2026-07-12,IMPS/RZP9996919595/RAZORPAY SETTLEMENT
BTXN8974366421,RZP7491377296,63770.30,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7491377296
BTXN3202811244,RZP9647739388,27427.55,2026-07-05,IMPS/RZP9647739388/RAZORPAY SETTLEMENT
BTXN9774663884,RZP5600750696,11627.11,2026-07-16,NEFT CR-RZP5600750696-RAZORPAY
BTXN4501386912,RZP3705607064,6253.82,2026-07-06,RTGS-RZP3705607064-RAZORPAY SOFTWARE PVT LTD
BTXN6812847915,RZP4508533334,10983.19,2026-07-15,ELECTRICITY BILL AUTOPAY
BTXN3603344259,RZP3661014446,57740.81,2026-07-15,UPI-RAZORPAY SETTLEMENT ORDER 104446
BTXN4629796890,RZP6536866413,2604.99,2026-07-10,RTGS-RZP6536866413-RAZORPAY SOFTWARE PVT LTD
BTXN4270006607,RZP9720321529,30583.50,2026-07-05,RTGS-RZP9720321529-RAZORPAY SOFTWARE PVT LTD
BTXN5848417875,RZP9760630662,4504.66,2026-07-05,RTGS-RZP9760630662-RAZORPAY SOFTWARE PVT LTD
BTXN3834641231,RZP9374232317,58026.68,2026-07-11,IMPS/RZP9374232317/RAZORPAY SETTLEMENT
BTXN5058899988,RZP5278786677,33800.87,2026-07-06,NEFT CR-RZP5278786677-RAZORPAY
BTXN1909142277,RZP8919660330,62890.02,2026-07-13,NEFT CR-RZP8919660330-RAZORPAY
BTXN3906865197,RZP4585285530,47070.88,2026-07-09,NEFT CR-RZP4585285530-RAZORPAY
BTXN2694036518,RZP9948948971,63784.13,2026-07-11,UPI-RAZORPAY SOFTWARE PVT LTD-RZP9948948971
BTXN1076945301,RZP4478949331,16224.59,2026-07-02,IMPS/RZP4478949331/RAZORPAY SETTLEMENT
BTXN1806801100,RZP2332128020,66451.35,2026-07-14,RTGS-RZP2332128020-RAZORPAY SOFTWARE PVT LTD
BTXN4318484616,RZP6068118585,51397.20,2026-07-02,NEFT CR-RZP6068118585-RAZORPAY
BTXN7076445312,RZP6383589803,62939.84,2026-07-14,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6383589803
BTXN1461243650,RZP3147136659,51602.88,2026-07-06,UPI-RAZORPAY SOFTWARE PVT LTD-RZP3147136659
BTXN3608739899,RZP2961846,29352.46,2026-07-10,NEFT CR RAZORPAY SOFTWARE-846071
BTXN2461042543,RZP4095476665,51287.42,2026-07-09,IMPS/RZP4095476665/RAZORPAY SETTLEMENT
BTXN6190246399,RZP9635325734,45018.28,2026-07-06,RTGS-RZP9635325734-RAZORPAY SOFTWARE PVT LTD
BTXN5581784456,RZP1353679498,73885.88,2026-07-11,RTGS-RZP1353679498-RAZORPAY SOFTWARE PVT LTD
BTXN3942727473,RZP3177364747,7184.99,2026-07-14,RTGS-RZP3177364747-RAZORPAY SOFTWARE PVT LTD
BTXN5633745222,RZP7929311813,950.20,2026-07-12,ELECTRICITY BILL AUTOPAY
BTXN6196549896,RZP4887686435,27259.10,2026-07-04,NEFT CR-RZP4887686435-RAZORPAY
BTXN4403596665,RZP8191890793,52840.01,2026-07-07,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8191890793
BTXN6551405716,RZP4708605445,27039.91,2026-07-11,RTGS-RZP4708605445-RAZORPAY SOFTWARE PVT LTD
BTXN7336475003,RZP1202047881,24339.11,2026-07-02,RTGS-RZP1202047881-RAZORPAY SOFTWARE PVT LTD
BTXN1869650095,RZP8003696033,57495.05,2026-07-15,IMPS/RZP8003696033/RAZORPAY SETTLEMENT
BTXN9695123929,RZP3649598315,25098.10,2026-07-16,RTGS-RZP3649598315-RAZORPAY SOFTWARE PVT LTD
BTXN3498937011,RZP9400258852,42234.97,2026-07-05,IMPS/RZP9400258852/RAZORPAY SETTLEMENT
BTXN9770592892,RZP6627671162,24319.05,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6627671162
BTXN6289870992,RZP6878560310,70682.03,2026-07-10,NEFT CR-RZP6878560310-RAZORPAY
BTXN7094457356,RZP3038822322,4024.79,2026-07-14,SALARY CREDIT XYZ CORP
BTXN7728807064,RZP2942212433,13240.67,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP2942212433
BTXN3946392738,RZP9020706213,49052.06,2026-07-01,NEFT CR-RZP9020706213-RAZORPAY
BTXN7168259697,rzp5533984464,1618.50,2026-07-16,NEFT CR RAZORPAY SOFTWARE-984464
BTXN7646022634,RZP4895449784,64831.90,2026-07-10,IMPS/RZP4895449784/RAZORPAY SETTLEMENT
BTXN9065112088,RZP9189853166,59104.09,2026-07-10,IMPS/RZP9189853166/RAZORPAY SETTLEMENT
BTXN7782933787,RZP2010188178,29133.49,2026-07-15,IMPS/RZP2010188178/RAZORPAY SETTLEMENT
BTXN6877361656,RZP1596412178,45342.23,2026-07-14,IMPS/RZP1596412178/RAZORPAY SETTLEMENT
BTXN2220554463,RZP8000807942,991.47,2026-07-04,IMPS/RZP8000807942/RAZORPAY SETTLEMENT
BTXN7517616549,RZP1856458337,25657.39,2026-07-15,NEFT CR-RZP1856458337-RAZORPAY
BTXN6874470603,RZ4P968039634,70929.51,2026-07-15,UPI-RAZORPAY SETTLEMENT ORDER 039634
BTXN2854440229,RZP4142432955,27420.87,2026-07-06,NEFT CR-RZP4142432955-RAZORPAY
BTXN1098227999,RZP5559260840,35926.35,2026-07-07,IMPS/RZP5559260840/RAZORPAY SETTLEMENT
BTXN7276357387,RZP6909837473,12150.66,2026-07-02,IMPS/RZP6909837473/RAZORPAY SETTLEMENT
BTXN3224241469,RZP3979266089,71200.96,2026-07-12,IMPS/RZP3979266089/RAZORPAY SETTLEMENT
BTXN9749725056,RZP4453343129,13101.07,2026-07-03,ELECTRICITY BILL AUTOPAY
BTXN1555426027,RZP9778256009,46866.18,2026-07-08,IMPS/RZP9778256009/RAZORPAY SETTLEMENT
BTXN7334232115,RZP6990043955,25529.92,2026-07-07,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6990043955
BTXN3299857639,RZP8182394150,10957.43,2026-07-14,ZOMATO ONLINE ORDER
BTXN7293892222,rzp6654396790,39903.39,2026-07-19,UPI-RAZORPAY SETTLEMENT ORDER 396790
BTXN4675851767,RZP1305829255,44732.98,2026-07-03,IMPS/RZP1305829255/RAZORPAY SETTLEMENT
BTXN3607740949,RZP6065016713,15877.66,2026-07-05,ELECTRICITY BILL AUTOPAY
BTXN8516688272,RZP5400183752,52462.70,2026-07-10,NEFT CR-RZP5400183752-RAZORPAY
BTXN2313183696,RZP9986432562,64510.10,2026-07-15,IMPS/RZP9986432562/RAZORPAY SETTLEMENT
BTXN9543384683,RZP4915257665,28590.75,2026-07-12,IMPS/RZP4915257665/RAZORPAY SETTLEMENT
BTXN4274674309,RZP9932185571,67970.63,2026-07-16,IMPS/RZP9932185571/RAZORPAY SETTLEMENT
BTXN5391376335,RZP1400319024,50336.45,2026-07-06,NEFT CR-RZP1400319024-RAZORPAY
BTXN6282822566,RZP4798082747,50078.31,2026-07-09,UPI-RAZORPAY SOFTWARE PVT LTD-RZP4798082747
BTXN7972917113,RZP9083623565,55055.85,2026-07-14,RTGS-RZP9083623565-RAZORPAY SOFTWARE PVT LTD
BTXN6996324107,RZP6826315505,39826.56,2026-07-15,IMPS/RZP6826315505/RAZORPAY SETTLEMENT
BTXN9769778410,RZP3840364562,27782.69,2026-07-14,NEFT CR-RZP3840364562-RAZORPAY
BTXN7387885748,RZP5120004493,11897.80,2026-07-13,UPI-RAZORPAY SOFTWARE PVT LTD-RZP5120004493
BTXN2659077670,RZP6167628255,29598.94,2026-07-15,UPI-RAZORPAY SOFTWARE PVT LTD-RZP6167628255
BTXN2824782506,RZP6528788381,72717.48,2026-07-06,NEFT CR-RZP6528788381-RAZORPAY
BTXN2171149129,RZP3883811315,45544.38,2026-07-15,NEFT CR-RZP3883811315-RAZORPAY
BTXN2983524522,RZP4841584895,46035.38,2026-07-12,IMPS/RZP4841584895/RAZORPAY SETTLEMENT
BTXN5860603268,RZP9475504077,41954.74,2026-07-08,NEFT CR-RZP9475504077-RAZORPAY
BTXN2969844842,RZP2082493,59966.31,2026-07-08,IMPS/RZP/493792/PAYOUT
BTXN8772217610,RZP7630094070,3618.92,2026-07-02,AMAZON RETAIL PAYMENT
BTXN9785127655,RZP8365533826,20502.74,2026-07-17,NEFT CR RAZORPAY SOFTWARE-533286
BTXN2543721751,RZP8488524884,34144.79,2026-07-14,UPI-RAZORPAY SOFTWARE PVT LTD-RZP8488524884
BTXN2595467139,RZP7248258423,50625.71,2026-07-11,IMPS/RZP7248258423/RAZORPAY SETTLEMENT
BTXN9060868202,RZP8975906469,9167.97,2026-07-07,RTGS-RZP8975906469-RAZORPAY SOFTWARE PVT LTD
BTXN1800960335,RZP9066647198,23669.66,2026-07-11,IMPS/RZP9066647198/RAZORPAY SETTLEMENT
BTXN7363729239,RZP1662210977,43259.89,2026-07-15,IMPS/RZP1662210977/RAZORPAY SETTLEMENT
BTXN6174798468,RZP2214679501,63332.78,2026-07-17,IMPS/RZP2214679501/RAZORPAY SETTLEMENT
BTXN3913562981,RZP9880097,66218.28,2026-07-10,NEFT CR RAZORPAY SOFTWARE-097470
BTXN7573691558,RZP5836956044,47011.65,2026-07-10,IMPS/RZP5836956044/RAZORPAY SETTLEMENT
BTXN9147687657,RZP9070061596,51943.27,2026-07-01,RTGS-RZP9070061596-RAZORPAY SOFTWARE PVT LTD
BTXN4884350399,RZP2638481615,67573.89,2026-07-02,IMPS/RZP2638481615/RAZORPAY SETTLEMENT
BTXN9460317054,RZP2319071039,3722.26,2026-07-13,IRCTC TICKET BOOKING
BTXN7741876807,RZP7712397379,45214.08,2026-07-10,UPI-RAZORPAY SOFTWARE PVT LTD-RZP7712397379
BTXN3930066813,RZP2122654120,9317.20,2026-07-14,RTGS-RZP2122654120-RAZORPAY SOFTWARE PVT LTD
BTXN4642739000,RZP1950563860,58726.16,2026-07-18,UPI-RAZORPAY SETTLEMENT ORDER 563860
BTXN7134067952,RZP3652461624,62664.80,2026-07-16,IMPS/RZP3652461624/RAZORPAY SETTLEMENT
BTXN7433112483,RZP8340087066,53161.04,2026-07-17,NEFT CR-RZP8340087066-RAZORPAY
BTXN9922942160,RZP5426543084,60312.38,2026-07-07,NEFT CR-RZP5426543084-RAZORPAY
BTXN1640168066,RZP7494295446,16218.05,2026-07-12,NEFT CR-RZP7494295446-RAZORPAY
BTXN9478916450,RZP8499225600,66239.18,2026-07-13,RTGS-RZP8499225600-RAZORPAY SOFTWARE PVT LTD
BTXN1233723743,RZP2706083530,1236.01,2026-07-01,SALARY CREDIT XYZ CORP
BTXN4116849700,RZP5638675403,50392.57,2026-07-14,RTGS-RZP5638675403-RAZORPAY SOFTWARE PVT LTD
